		Jaccard	Semantic	event
HOG:0003270	HOG:0002858	1.0	128.87165869214158	3123-gain-presence
HOG:0003270	HOG:0003123	1.0	111.08718420495302	3123-gain-presence
HOG:0003270	HOG:0003270	1.0	166.20672508029637	3123-gain-presence
HOG:0003270	HOG:0003298	1.0	74.84868880128032	3123-gain-presence
HOG:0003270	HOG:0003334	1.0	68.16138791657575	3123-gain-presence
HOG:0003270	HOG:0003379	0.828125	77.45055049456619	3123-gain-presence
HOG:0003270	HOG:0003399	1.0	85.04920936397006	3123-gain-presence
HOG:0003270	HOG:0003442	1.0	49.18354190837817	3123-gain-presence
HOG:0003270	HOG:0003501	0.734375	21.356778290929203	3123-gain-presence
HOG:0003298	HOG:0002813	1.0	156.12507124089157	3123-gain-presence
HOG:0003298	HOG:0002858	1.0	216.02865985027486	3123-gain-presence
HOG:0003298	HOG:0003123	1.0	102.25230710557419	3123-gain-presence
HOG:0003298	HOG:0003270	1.0	90.18653486711644	3123-gain-presence
HOG:0003298	HOG:0003298	1.0	166.04544413569428	3123-gain-presence
HOG:0003298	HOG:0003334	1.0	68.16138791657575	3123-gain-presence
HOG:0003298	HOG:0003379	0.828125	68.16138791657575	3123-gain-presence
HOG:0003298	HOG:0003399	1.0	74.84868880128032	3123-gain-presence
HOG:0003298	HOG:0003442	1.0	22.495507563226326	3123-gain-presence
HOG:0003298	HOG:0003501	0.734375	19.4023752732827	3123-gain-presence
HOG:0003334	HOG:0002813	1.0	156.12507124089157	3123-gain-presence
HOG:0003334	HOG:0002858	1.0	121.21499745830292	3123-gain-presence
HOG:0003334	HOG:0003123	1.0	133.10999268457704	3123-gain-presence
HOG:0003334	HOG:0003270	1.0	90.18653486711644	3123-gain-presence
HOG:0003334	HOG:0003298	1.0	74.84868880128032	3123-gain-presence
HOG:0003334	HOG:0003334	1.0	108.3977533418109	3123-gain-presence
HOG:0003334	HOG:0003379	0.828125	68.16138791657575	3123-gain-presence
HOG:0003334	HOG:0003399	1.0	74.84868880128032	3123-gain-presence
HOG:0003334	HOG:0003442	1.0	22.495507563226326	3123-gain-presence
HOG:0003334	HOG:0003501	0.734375	21.824747507332667	3123-gain-presence
HOG:0003379	HOG:0002813	0.828125	259.69834995206236	3123-gain-presence
HOG:0003379	HOG:0002858	0.828125	213.69861419623092	3123-gain-presence
HOG:0003379	HOG:0003123	0.828125	133.86977978070837	3123-gain-presence
HOG:0003379	HOG:0003270	0.828125	102.47732603691476	3123-gain-presence
HOG:0003379	HOG:0003298	0.828125	74.84868880128032	3123-gain-presence
HOG:0003379	HOG:0003334	0.828125	68.16138791657575	3123-gain-presence
HOG:0003379	HOG:0003379	1.0	165.63708833503856	3123-gain-presence
HOG:0003379	HOG:0003399	0.828125	108.97905154313786	3123-gain-presence
HOG:0003379	HOG:0003442	0.828125	25.561237786985544	3123-gain-presence
HOG:0003379	HOG:0003501	0.609375	21.964691740246767	3123-gain-presence
HOG:0003399	HOG:0002813	1.0	233.25405136741944	3123-gain-presence
HOG:0003399	HOG:0002858	1.0	158.97229813362165	3123-gain-presence
HOG:0003399	HOG:0003123	1.0	111.08718420495302	3123-gain-presence
HOG:0003399	HOG:0003270	1.0	102.47732603691476	3123-gain-presence
HOG:0003399	HOG:0003298	1.0	74.84868880128032	3123-gain-presence
HOG:0003399	HOG:0003334	1.0	68.16138791657575	3123-gain-presence
HOG:0003399	HOG:0003379	0.828125	99.2423985773985	3123-gain-presence
HOG:0003399	HOG:0003399	1.0	131.06533548760126	3123-gain-presence
HOG:0003399	HOG:0003442	1.0	25.561237786985544	3123-gain-presence
HOG:0003399	HOG:0003501	0.734375	21.356778290929203	3123-gain-presence
HOG:0003442	HOG:0002813	1.0	177.40209058550937	3123-gain-presence
HOG:0003442	HOG:0002858	1.0	128.87165869214158	3123-gain-presence
HOG:0003442	HOG:0003123	1.0	111.08718420495302	3123-gain-presence
HOG:0003442	HOG:0003270	1.0	166.27398960373844	3123-gain-presence
HOG:0003442	HOG:0003298	1.0	74.84868880128032	3123-gain-presence
HOG:0003442	HOG:0003334	1.0	68.16138791657575	3123-gain-presence
HOG:0003442	HOG:0003379	0.828125	77.45055049456619	3123-gain-presence
HOG:0003442	HOG:0003399	1.0	85.04920936397006	3123-gain-presence
HOG:0003442	HOG:0003442	1.0	49.6768150802866	3123-gain-presence
HOG:0003442	HOG:0003501	0.734375	21.356778290929203	3123-gain-presence
HOG:0003501	HOG:0002813	0.734375	183.28639150921978	3123-gain-presence
HOG:0003501	HOG:0002858	0.734375	131.25050858346057	3123-gain-presence
HOG:0003501	HOG:0003123	0.734375	132.07967035426964	3123-gain-presence
HOG:0003501	HOG:0003270	0.734375	102.472100360397	3123-gain-presence
HOG:0003501	HOG:0003298	0.734375	74.84868880128032	3123-gain-presence
HOG:0003501	HOG:0003334	0.734375	84.39128188471052	3123-gain-presence
HOG:0003501	HOG:0003379	0.609375	80.32485490975222	3123-gain-presence
HOG:0003501	HOG:0003399	0.734375	85.03875801093452	3123-gain-presence
HOG:0003501	HOG:0003442	0.734375	25.52291615918855	3123-gain-presence
HOG:0003501	HOG:0003501	1.0	39.59387757052725	3123-gain-presence
HOG:0003123	HOG:0003123	1.0	279.77387146097425	3123-duplication-gain
HOG:0002893	HOG:0002893	1.0	28.360716836922446	3123-loss-presence
HOG:0002893	HOG:0002936	0.828125	72.6148045895186	3123-loss-presence
HOG:0002893	HOG:0002943	0.828125	121.9234477872522	3123-loss-presence
HOG:0002893	HOG:0003039	0.6640625	141.74868227328346	3123-loss-presence
HOG:0002893	HOG:0003123	0.828125	136.23519752045448	3123-loss-presence
HOG:0002893	HOG:0003138	0.828125	84.56027474604453	3123-loss-presence
HOG:0002893	HOG:0003166	0.828125	219.61830651363684	3123-loss-presence
HOG:0002893	HOG:0003353	0.828125	137.42318172276086	3123-loss-presence
HOG:0002893	HOG:0003362	0.828125	13.497304537935793	3123-loss-presence
HOG:0002893	HOG:0003579	0.6796875	137.07679804512517	3123-loss-presence
HOG:0002936	HOG:0002893	0.828125	25.415181606331508	3123-loss-presence
HOG:0002936	HOG:0002936	1.0	87.96341230610264	3123-loss-presence
HOG:0002936	HOG:0002943	1.0	102.78623936128052	3123-loss-presence
HOG:0002936	HOG:0003039	0.7734375	141.74868227328346	3123-loss-presence
HOG:0002936	HOG:0003123	1.0	132.90351731931415	3123-loss-presence
HOG:0002936	HOG:0003138	1.0	84.56027474604453	3123-loss-presence
HOG:0002936	HOG:0003166	1.0	208.709754874161	3123-loss-presence
HOG:0002936	HOG:0003353	1.0	147.6574983014289	3123-loss-presence
HOG:0002936	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0002936	HOG:0003579	0.8125	122.84004443060226	3123-loss-presence
HOG:0002943	HOG:0002893	0.828125	25.668094271000466	3123-loss-presence
HOG:0002943	HOG:0002936	1.0	62.218379154630775	3123-loss-presence
HOG:0002943	HOG:0002943	1.0	185.54845113574578	3123-loss-presence
HOG:0002943	HOG:0003039	0.7734375	141.74868227328346	3123-loss-presence
HOG:0002943	HOG:0003123	1.0	167.03617810904942	3123-loss-presence
HOG:0002943	HOG:0003138	1.0	84.56027474604453	3123-loss-presence
HOG:0002943	HOG:0003166	1.0	212.4954497010304	3123-loss-presence
HOG:0002943	HOG:0003353	1.0	128.74910115160247	3123-loss-presence
HOG:0002943	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0002943	HOG:0003579	0.8125	124.06245564316892	3123-loss-presence
HOG:0003039	HOG:0002893	0.6640625	19.170928340239154	3123-loss-presence
HOG:0003039	HOG:0002936	0.7734375	54.77408097211187	3123-loss-presence
HOG:0003039	HOG:0002943	0.7734375	91.06190961613599	3123-loss-presence
HOG:0003039	HOG:0003039	1.0	211.89047602554416	3123-loss-presence
HOG:0003039	HOG:0003123	0.7734375	111.08718420495302	3123-loss-presence
HOG:0003039	HOG:0003138	0.7734375	76.68923032918065	3123-loss-presence
HOG:0003039	HOG:0003166	0.7734375	205.65648883506952	3123-loss-presence
HOG:0003039	HOG:0003353	0.7734375	120.27058630947714	3123-loss-presence
HOG:0003039	HOG:0003362	0.7734375	13.497304537935793	3123-loss-presence
HOG:0003039	HOG:0003579	0.6484375	92.65948697782258	3123-loss-presence
HOG:0003123	HOG:0002893	0.828125	24.438790896046665	3123-loss-presence
HOG:0003123	HOG:0002936	1.0	66.86448995513312	3123-loss-presence
HOG:0003123	HOG:0002943	1.0	135.6898109426894	3123-loss-presence
HOG:0003123	HOG:0003039	0.7734375	141.18029757890605	3123-loss-presence
HOG:0003123	HOG:0003123	1.0	279.77387146097425	3123-loss-presence
HOG:0003123	HOG:0003138	1.0	85.85537345320941	3123-loss-presence
HOG:0003123	HOG:0003166	1.0	210.96988624316072	3123-loss-presence
HOG:0003123	HOG:0003353	1.0	131.87492910508917	3123-loss-presence
HOG:0003123	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0003123	HOG:0003579	0.8125	118.97451652886829	3123-loss-presence
HOG:0003138	HOG:0002893	0.828125	18.6823016044504	3123-loss-presence
HOG:0003138	HOG:0002936	1.0	53.39926490819916	3123-loss-presence
HOG:0003138	HOG:0002943	1.0	88.77937837380584	3123-loss-presence
HOG:0003138	HOG:0003039	0.7734375	124.74781466880056	3123-loss-presence
HOG:0003138	HOG:0003123	1.0	134.19033834843194	3123-loss-presence
HOG:0003138	HOG:0003138	1.0	170.0942062718108	3123-loss-presence
HOG:0003138	HOG:0003166	1.0	172.16598331448526	3123-loss-presence
HOG:0003138	HOG:0003353	1.0	103.64695200903896	3123-loss-presence
HOG:0003138	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0003138	HOG:0003579	0.8125	90.33637463923999	3123-loss-presence
HOG:0003166	HOG:0002893	0.828125	25.345899704178176	3123-loss-presence
HOG:0003166	HOG:0002936	1.0	67.29350251856502	3123-loss-presence
HOG:0003166	HOG:0002943	1.0	115.66301015850459	3123-loss-presence
HOG:0003166	HOG:0003039	0.7734375	155.707756877798	3123-loss-presence
HOG:0003166	HOG:0003123	1.0	131.13366712808826	3123-loss-presence
HOG:0003166	HOG:0003138	1.0	83.60119790533423	3123-loss-presence
HOG:0003166	HOG:0003166	1.0	379.29341194073226	3123-loss-presence
HOG:0003166	HOG:0003353	1.0	211.67684563836406	3123-loss-presence
HOG:0003166	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0003166	HOG:0003579	0.8125	122.50518190352788	3123-loss-presence
HOG:0003353	HOG:0002893	0.828125	26.039097913185767	3123-loss-presence
HOG:0003353	HOG:0002936	1.0	78.7185816409441	3123-loss-presence
HOG:0003353	HOG:0002943	1.0	116.81789461291739	3123-loss-presence
HOG:0003353	HOG:0003039	0.7734375	155.707756877798	3123-loss-presence
HOG:0003353	HOG:0003123	1.0	133.09436350463315	3123-loss-presence
HOG:0003353	HOG:0003138	1.0	84.56027474604453	3123-loss-presence
HOG:0003353	HOG:0003166	1.0	304.26005881294213	3123-loss-presence
HOG:0003353	HOG:0003353	1.0	301.5544070690308	3123-loss-presence
HOG:0003353	HOG:0003362	1.0	13.497304537935793	3123-loss-presence
HOG:0003353	HOG:0003579	0.8125	127.06426731569951	3123-loss-presence
HOG:0003362	HOG:0002893	0.828125	16.87163067241974	3123-loss-presence
HOG:0003362	HOG:0002936	1.0	48.2046590640564	3123-loss-presence
HOG:0003362	HOG:0002943	1.0	80.14024569399376	3123-loss-presence
HOG:0003362	HOG:0003039	0.7734375	124.74781466880056	3123-loss-presence
HOG:0003362	HOG:0003123	1.0	102.25230710557419	3123-loss-presence
HOG:0003362	HOG:0003138	1.0	76.68923032918065	3123-loss-presence
HOG:0003362	HOG:0003166	1.0	159.05346370272068	3123-loss-presence
HOG:0003362	HOG:0003353	1.0	93.56086100160039	3123-loss-presence
HOG:0003362	HOG:0003362	1.0	26.31093114483524	3123-loss-presence
HOG:0003362	HOG:0003579	0.8125	81.54621491669542	3123-loss-presence
HOG:0003579	HOG:0002893	0.6796875	28.360716836922446	3123-loss-presence
HOG:0003579	HOG:0002936	0.8125	72.6148045895186	3123-loss-presence
HOG:0003579	HOG:0002943	0.8125	121.9234477872522	3123-loss-presence
HOG:0003579	HOG:0003039	0.6484375	141.74868227328346	3123-loss-presence
HOG:0003579	HOG:0003123	0.8125	136.23519752045448	3123-loss-presence
HOG:0003579	HOG:0003138	0.8125	84.56027474604453	3123-loss-presence
HOG:0003579	HOG:0003166	0.8125	219.61830651363684	3123-loss-presence
HOG:0003579	HOG:0003353	0.8125	137.42318172276086	3123-loss-presence
HOG:0003579	HOG:0003362	0.8125	13.497304537935793	3123-loss-presence
HOG:0003579	HOG:0003579	1.0	137.07679804512517	3123-loss-presence
HOG:0002799	HOG:0002799	1.0	45.42742511728136	3123-duplication-gain-presence
HOG:0002799	HOG:0002898	0.90625	61.487720672818604	3123-duplication-gain-presence
HOG:0002799	HOG:0002945	1.0	24.604865203219827	3123-duplication-gain-presence
HOG:0002799	HOG:0002993	0.8515625	16.120685565106996	3123-duplication-gain-presence
HOG:0002799	HOG:0003112	0.578125	15.336742672191324	3123-duplication-gain-presence
HOG:0002799	HOG:0003123	0.8515625	121.55033996725604	3123-duplication-gain-presence
HOG:0002799	HOG:0003167	0.8515625	74.84868880128032	3123-duplication-gain-presence
HOG:0002799	HOG:0003353	0.8515625	114.53953920387065	3123-duplication-gain-presence
HOG:0002799	HOG:0003571	0.6796875	133.75759570704432	3123-duplication-gain-presence
HOG:0002898	HOG:0002799	0.90625	13.497304537935793	3123-duplication-gain-presence
HOG:0002898	HOG:0002898	1.0	123.12206401839445	3123-duplication-gain-presence
HOG:0002898	HOG:0002945	0.90625	16.87163067241974	3123-duplication-gain-presence
HOG:0002898	HOG:0002993	0.78125	13.497304537935793	3123-duplication-gain-presence
HOG:0002898	HOG:0003112	0.53125	13.497304537935793	3123-duplication-gain-presence
HOG:0002898	HOG:0003123	0.78125	102.25230710557419	3123-duplication-gain-presence
HOG:0002898	HOG:0003167	0.78125	74.84868880128032	3123-duplication-gain-presence
HOG:0002898	HOG:0003353	0.78125	93.56086100160039	3123-duplication-gain-presence
HOG:0002898	HOG:0003571	0.6328125	81.54621491669542	3123-duplication-gain-presence
HOG:0002945	HOG:0002799	1.0	19.683892162575862	3123-duplication-gain-presence
HOG:0002945	HOG:0002898	0.90625	61.487720672818604	3123-duplication-gain-presence
HOG:0002945	HOG:0002945	1.0	32.0463956059561	3123-duplication-gain-presence
HOG:0002945	HOG:0002993	0.8515625	15.908896506843146	3123-duplication-gain-presence
HOG:0002945	HOG:0003112	0.578125	15.336742672191324	3123-duplication-gain-presence
HOG:0002945	HOG:0003123	0.8515625	119.77547697793536	3123-duplication-gain-presence
HOG:0002945	HOG:0003167	0.8515625	74.84868880128032	3123-duplication-gain-presence
HOG:0002945	HOG:0003353	0.8515625	111.95017170635016	3123-duplication-gain-presence
HOG:0002945	HOG:0003571	0.6796875	118.92351514889583	3123-duplication-gain-presence
HOG:0002993	HOG:0002799	0.8515625	16.120685565106996	3123-duplication-gain-presence
HOG:0002993	HOG:0002898	0.78125	61.487720672818604	3123-duplication-gain-presence
HOG:0002993	HOG:0002945	0.8515625	19.886120633553933	3123-duplication-gain-presence
HOG:0002993	HOG:0002993	1.0	52.59446299419358	3123-duplication-gain-presence
HOG:0002993	HOG:0003112	0.703125	19.651960114336337	3123-duplication-gain-presence
HOG:0002993	HOG:0003123	1.0	133.86977978070837	3123-duplication-gain-presence
HOG:0002993	HOG:0003167	1.0	74.84868880128032	3123-duplication-gain-presence
HOG:0002993	HOG:0003353	1.0	181.2792764601522	3123-duplication-gain-presence
HOG:0002993	HOG:0003571	0.8125	97.39580862252146	3123-duplication-gain-presence
HOG:0003112	HOG:0002799	0.578125	15.336742672191324	3123-duplication-gain-presence
HOG:0003112	HOG:0002898	0.53125	61.487720672818604	3123-duplication-gain-presence
HOG:0003112	HOG:0002945	0.578125	19.170928340239154	3123-duplication-gain-presence
HOG:0003112	HOG:0002993	0.703125	19.651960114336337	3123-duplication-gain-presence
HOG:0003112	HOG:0003112	1.0	23.634732628911703	3123-duplication-gain-presence
HOG:0003112	HOG:0003123	0.703125	111.08718420495302	3123-duplication-gain-presence
HOG:0003112	HOG:0003167	0.703125	74.84868880128032	3123-duplication-gain-presence
HOG:0003112	HOG:0003353	0.703125	124.25889333933844	3123-duplication-gain-presence
HOG:0003112	HOG:0003571	0.5703125	92.65948697782258	3123-duplication-gain-presence
HOG:0003123	HOG:0002799	0.8515625	16.723789527428337	3123-duplication-gain-presence
HOG:0003123	HOG:0002898	0.78125	61.487720672818604	3123-duplication-gain-presence
HOG:0003123	HOG:0002945	0.8515625	20.61672454892595	3123-duplication-gain-presence
HOG:0003123	HOG:0002993	1.0	18.783506594030783	3123-duplication-gain-presence
HOG:0003123	HOG:0003112	0.703125	14.97442910029251	3123-duplication-gain-presence
HOG:0003123	HOG:0003123	1.0	279.77387146097425	3123-duplication-gain-presence
HOG:0003123	HOG:0003167	1.0	74.84868880128032	3123-duplication-gain-presence
HOG:0003123	HOG:0003353	1.0	131.87492910508917	3123-duplication-gain-presence
HOG:0003123	HOG:0003571	0.8125	101.7650135418881	3123-duplication-gain-presence
HOG:0003167	HOG:0002799	0.8515625	13.497304537935793	3123-duplication-gain-presence
HOG:0003167	HOG:0002898	0.78125	61.487720672818604	3123-duplication-gain-presence
HOG:0003167	HOG:0002945	0.8515625	16.87163067241974	3123-duplication-gain-presence
HOG:0003167	HOG:0002993	1.0	13.497304537935793	3123-duplication-gain-presence
HOG:0003167	HOG:0003112	0.703125	13.497304537935793	3123-duplication-gain-presence
HOG:0003167	HOG:0003123	1.0	102.25230710557419	3123-duplication-gain-presence
HOG:0003167	HOG:0003167	1.0	184.38267794087702	3123-duplication-gain-presence
HOG:0003167	HOG:0003353	1.0	93.56086100160039	3123-duplication-gain-presence
HOG:0003167	HOG:0003571	0.8125	81.54621491669542	3123-duplication-gain-presence
HOG:0003353	HOG:0002799	0.8515625	17.6998339435307	3123-duplication-gain-presence
HOG:0003353	HOG:0002898	0.78125	61.487720672818604	3123-duplication-gain-presence
HOG:0003353	HOG:0002945	0.8515625	22.816802542526933	3123-duplication-gain-presence
HOG:0003353	HOG:0002993	1.0	29.014596870077263	3123-duplication-gain-presence
HOG:0003353	HOG:0003112	0.703125	18.573155753800084	3123-duplication-gain-presence
HOG:0003353	HOG:0003123	1.0	133.09436350463315	3123-duplication-gain-presence
HOG:0003353	HOG:0003167	1.0	74.84868880128032	3123-duplication-gain-presence
HOG:0003353	HOG:0003353	1.0	301.5544070690308	3123-duplication-gain-presence
HOG:0003353	HOG:0003571	0.8125	117.64081927998713	3123-duplication-gain-presence
HOG:0003571	HOG:0002799	0.6796875	22.139188254959063	3123-duplication-gain-presence
HOG:0003571	HOG:0002898	0.6328125	61.487720672818604	3123-duplication-gain-presence
HOG:0003571	HOG:0002945	0.6796875	24.604865203219827	3123-duplication-gain-presence
HOG:0003571	HOG:0002993	0.8125	16.120685565106996	3123-duplication-gain-presence
HOG:0003571	HOG:0003112	0.5703125	15.336742672191324	3123-duplication-gain-presence
HOG:0003571	HOG:0003123	0.8125	121.55033996725604	3123-duplication-gain-presence
HOG:0003571	HOG:0003167	0.8125	74.84868880128032	3123-duplication-gain-presence
HOG:0003571	HOG:0003353	0.8125	131.31121486080423	3123-duplication-gain-presence
HOG:0003571	HOG:0003571	1.0	301.00715705972084	3123-duplication-gain-presence
HOG:0003123	HOG:0003123	1.0	279.77387146097425	3123-duplication-gain-loss
HOG:0002945	HOG:0002945	1.0	32.0463956059561	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0002950	0.8515625	28.681772143113562	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0002968	1.0	15.336742672191324	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003123	0.8515625	119.77547697793536	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003271	0.7421875	99.4036554210081	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003333	0.8515625	28.576102787074042	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003362	0.8515625	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003391	0.78125	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0003579	0.6796875	103.58837260314338	3123-duplication-gain-loss-presence
HOG:0002945	HOG:0006013	0.4921875	77.45055049456619	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0002945	0.8515625	16.87163067241974	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0002950	1.0	45.61291601016794	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0002968	0.8515625	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003123	1.0	133.10999268457704	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003271	0.8828125	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003333	1.0	22.495507563226326	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003362	1.0	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003391	0.90625	108.3977533418109	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0003579	0.8125	81.54621491669542	3123-duplication-gain-loss-presence
HOG:0002950	HOG:0006013	0.59375	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0002945	1.0	19.170928340239154	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0002950	0.8515625	28.681772143113562	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0002968	1.0	29.80608904817196	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003123	0.8515625	111.08718420495302	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003271	0.7421875	77.45055049456619	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003333	0.8515625	25.561237786985544	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003362	0.8515625	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003391	0.78125	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0003579	0.6796875	92.65948697782258	3123-duplication-gain-loss-presence
HOG:0002968	HOG:0006013	0.4921875	77.45055049456619	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0002945	0.8515625	20.61672454892595	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0002950	1.0	40.862437503246255	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0002968	0.8515625	14.97442910029251	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003123	1.0	279.77387146097425	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003271	0.8828125	83.50383522911153	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003333	1.0	32.70701079443975	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003362	1.0	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003391	0.90625	97.15137147369155	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0003579	0.8125	118.97451652886829	3123-duplication-gain-loss-presence
HOG:0003123	HOG:0006013	0.59375	75.8967826766155	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0002945	0.7421875	24.604865203219827	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0002950	0.8828125	28.681772143113562	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0002968	0.7421875	15.336742672191324	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003123	0.8828125	119.77547697793536	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003271	1.0	226.29465310976028	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003333	0.8828125	28.576102787074042	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003362	0.8828125	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003391	0.7890625	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0003579	0.71875	129.03744180200653	3123-duplication-gain-loss-presence
HOG:0003271	HOG:0006013	0.5390625	77.45055049456619	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0002945	0.8515625	21.432077090305533	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0002950	1.0	28.681772143113562	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0002968	0.8515625	15.336742672191324	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003123	1.0	136.23519752045448	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003271	0.8828125	86.58559144483434	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003333	1.0	52.76413825718061	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003362	1.0	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003391	0.90625	68.16138791657575	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0003579	0.8125	127.10534075322796	3123-duplication-gain-loss-presence
HOG:0003333	HOG:0006013	0.59375	77.45055049456619	3123-duplication-gain-loss-presence
HOG:0003362	HOG:0002945	0.8515625	16.87163067241974	3123-duplication-gain-loss-presence
HOG:0003362	HOG:0002950	1.0	28.681772143113562	3123-duplication-gain-loss-presence
HOG:0003362	HOG:0002968	0.8515625	13.497304537935793	3123-duplication-gain-loss-presence
HOG:0003362	HOG:0003123	1.0	102.25230710557419	3123-duplication-gain-loss-presence
HOG:0003362	HOG:0003271	0.8828125	68.16138791657575	3123-duplication-gain-loss-presence
