		Jaccard	Semantic	event
HOG:0016026	HOG:0016833	0.28125	46.11570886167521	17152-duplication-gain-presence
HOG:0016026	HOG:0016968	0.5390625	117.4166625050661	17152-duplication-gain-presence
HOG:0016026	HOG:0017152	0.4453125	173.79141684392064	17152-duplication-gain-presence
HOG:0016026	HOG:0017655	0.3125	19.750523907407768	17152-duplication-gain-presence
HOG:0016833	HOG:0015353	0.4296875	93.26007276068874	17152-duplication-gain-presence
HOG:0016833	HOG:0015523	0.3046875	97.27192821410253	17152-duplication-gain-presence
HOG:0016833	HOG:0015637	0.6640625	14.876883138627441	17152-duplication-gain-presence
HOG:0016833	HOG:0016026	0.28125	152.96930104041425	17152-duplication-gain-presence
HOG:0016833	HOG:0016833	1.0	46.9322925001339	17152-duplication-gain-presence
HOG:0016833	HOG:0016968	0.3125	117.44036578118515	17152-duplication-gain-presence
HOG:0016833	HOG:0017152	0.59375	173.39278055723508	17152-duplication-gain-presence
HOG:0016833	HOG:0017655	0.5703125	20.11038556178127	17152-duplication-gain-presence
HOG:0016968	HOG:0015353	0.578125	79.59898814368377	17152-duplication-gain-presence
HOG:0016968	HOG:0015523	0.71875	100.2787020874048	17152-duplication-gain-presence
HOG:0016968	HOG:0015637	0.4609375	15.336742672191324	17152-duplication-gain-presence
HOG:0016968	HOG:0016026	0.5390625	82.35587800217046	17152-duplication-gain-presence
HOG:0016968	HOG:0016833	0.3125	23.98227177892353	17152-duplication-gain-presence
HOG:0016968	HOG:0016968	1.0	125.96513243649524	17152-duplication-gain-presence
HOG:0016968	HOG:0017152	0.46875	140.63347449222306	17152-duplication-gain-presence
HOG:0016968	HOG:0017655	0.3984375	19.790824717622577	17152-duplication-gain-presence
HOG:0017152	HOG:0015353	0.4296875	93.87547921488097	17152-duplication-gain-presence
HOG:0017152	HOG:0015523	0.453125	118.42671122502999	17152-duplication-gain-presence
HOG:0017152	HOG:0015637	0.6484375	18.030363425548543	17152-duplication-gain-presence
HOG:0017152	HOG:0016026	0.4453125	147.67970211942554	17152-duplication-gain-presence
HOG:0017152	HOG:0016833	0.59375	42.53815479211625	17152-duplication-gain-presence
HOG:0017152	HOG:0016968	0.46875	120.33311540499207	17152-duplication-gain-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-gain-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-duplication-gain-presence
HOG:0017655	HOG:0015353	0.375	79.13242072300052	17152-duplication-gain-presence
HOG:0017655	HOG:0015523	0.40625	97.27192821410253	17152-duplication-gain-presence
HOG:0017655	HOG:0015637	0.5	14.876883138627441	17152-duplication-gain-presence
HOG:0017655	HOG:0016026	0.3125	83.06069622160621	17152-duplication-gain-presence
HOG:0017655	HOG:0016833	0.5703125	24.455879888790385	17152-duplication-gain-presence
HOG:0017655	HOG:0016968	0.3984375	119.0796396395242	17152-duplication-gain-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-duplication-gain-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-duplication-gain-presence
HOG:0015548	HOG:0015548	1.0	145.90607271226818	17152-duplication-loss-presence
HOG:0015548	HOG:0016203	0.5546875	81.54621491669542	17152-duplication-loss-presence
HOG:0015548	HOG:0016841	0.3203125	81.54621491669542	17152-duplication-loss-presence
HOG:0015548	HOG:0017152	0.546875	114.62483626534866	17152-duplication-loss-presence
HOG:0015548	HOG:0017655	0.671875	16.87163067241974	17152-duplication-loss-presence
HOG:0016203	HOG:0015548	0.5546875	74.84868880128032	17152-duplication-loss-presence
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-duplication-loss-presence
HOG:0016203	HOG:0016841	0.640625	92.65948697782258	17152-duplication-loss-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-duplication-loss-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-duplication-loss-presence
HOG:0016841	HOG:0015548	0.3203125	74.84868880128032	17152-duplication-loss-presence
HOG:0016841	HOG:0016203	0.640625	92.65948697782258	17152-duplication-loss-presence
HOG:0016841	HOG:0016841	1.0	92.65948697782258	17152-duplication-loss-presence
HOG:0016841	HOG:0017152	0.484375	123.72448097496125	17152-duplication-loss-presence
HOG:0016841	HOG:0017655	0.3828125	18.25120927311139	17152-duplication-loss-presence
HOG:0017152	HOG:0015548	0.546875	74.84868880128032	17152-duplication-loss-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-duplication-loss-presence
HOG:0017152	HOG:0016841	0.484375	90.80146866039276	17152-duplication-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-loss-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-duplication-loss-presence
HOG:0017655	HOG:0015548	0.671875	74.84868880128032	17152-duplication-loss-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-duplication-loss-presence
HOG:0017655	HOG:0016841	0.3828125	89.88116896254083	17152-duplication-loss-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-duplication-loss-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-duplication-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication
HOG:0015353	HOG:0015353	1.0	0.0	17152-presence
HOG:0015353	HOG:0015548	0.453125	74.84868880128032	17152-presence
HOG:0015353	HOG:0016203	0.5390625	92.65948697782258	17152-presence
HOG:0015353	HOG:0016968	0.578125	119.94220587601255	17152-presence
HOG:0015353	HOG:0017152	0.4296875	148.62666899229782	17152-presence
HOG:0015353	HOG:0017655	0.375	19.40790018343221	17152-presence
HOG:0015548	HOG:0015353	0.453125	68.16138791657575	17152-presence
HOG:0015548	HOG:0015548	1.0	145.90607271226818	17152-presence
HOG:0015548	HOG:0016203	0.5546875	81.54621491669542	17152-presence
HOG:0015548	HOG:0016968	0.375	105.16649785808308	17152-presence
HOG:0015548	HOG:0017152	0.546875	114.62483626534866	17152-presence
HOG:0015548	HOG:0017655	0.671875	16.87163067241974	17152-presence
HOG:0016203	HOG:0015353	0.5390625	77.45055049456619	17152-presence
HOG:0016203	HOG:0015548	0.5546875	74.84868880128032	17152-presence
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-presence
HOG:0016203	HOG:0016968	0.671875	119.49878665415739	17152-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-presence
HOG:0016968	HOG:0015353	0.578125	79.59898814368377	17152-presence
HOG:0016968	HOG:0015548	0.375	74.84868880128032	17152-presence
HOG:0016968	HOG:0016203	0.671875	92.65948697782258	17152-presence
HOG:0016968	HOG:0016968	1.0	125.96513243649524	17152-presence
HOG:0016968	HOG:0017152	0.46875	140.63347449222306	17152-presence
HOG:0016968	HOG:0017655	0.3984375	19.790824717622577	17152-presence
HOG:0017152	HOG:0015353	0.4296875	93.87547921488097	17152-presence
HOG:0017152	HOG:0015548	0.546875	74.84868880128032	17152-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-presence
HOG:0017152	HOG:0016968	0.46875	120.33311540499207	17152-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-presence
HOG:0017655	HOG:0015353	0.375	79.13242072300052	17152-presence
HOG:0017655	HOG:0015548	0.671875	74.84868880128032	17152-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-presence
HOG:0017655	HOG:0016968	0.3984375	119.0796396395242	17152-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-loss
HOG:0015353	HOG:0015353	1.0	0.0	17152-duplication-presence
HOG:0015353	HOG:0015523	0.5859375	128.49358536296836	17152-duplication-presence
HOG:0015353	HOG:0016026	0.65625	91.15656596092033	17152-duplication-presence
HOG:0015353	HOG:0016203	0.5390625	92.65948697782258	17152-duplication-presence
HOG:0015353	HOG:0016839	0.4765625	161.60911346761173	17152-duplication-presence
HOG:0015353	HOG:0016968	0.578125	119.94220587601255	17152-duplication-presence
HOG:0015353	HOG:0017152	0.4296875	148.62666899229782	17152-duplication-presence
HOG:0015353	HOG:0017655	0.375	19.40790018343221	17152-duplication-presence
HOG:0015523	HOG:0015353	0.5859375	99.2423985773985	17152-duplication-presence
HOG:0015523	HOG:0015523	1.0	154.53479026596113	17152-duplication-presence
HOG:0015523	HOG:0016026	0.5234375	78.39049306455406	17152-duplication-presence
HOG:0015523	HOG:0016203	0.515625	92.65948697782258	17152-duplication-presence
HOG:0015523	HOG:0016839	0.5546875	160.16039175449868	17152-duplication-presence
HOG:0015523	HOG:0016968	0.71875	119.49878665415739	17152-duplication-presence
HOG:0015523	HOG:0017152	0.453125	140.6584403312576	17152-duplication-presence
HOG:0015523	HOG:0017655	0.40625	18.25120927311139	17152-duplication-presence
HOG:0016026	HOG:0015353	0.65625	93.2048501317688	17152-duplication-presence
HOG:0016026	HOG:0015523	0.5234375	97.26013694401115	17152-duplication-presence
HOG:0016026	HOG:0016026	1.0	154.77973728812267	17152-duplication-presence
HOG:0016026	HOG:0016203	0.453125	89.86839508660849	17152-duplication-presence
HOG:0016026	HOG:0016839	0.46875	160.9118231163525	17152-duplication-presence
HOG:0016026	HOG:0016968	0.5390625	117.4166625050661	17152-duplication-presence
HOG:0016026	HOG:0017152	0.4453125	173.79141684392064	17152-duplication-presence
HOG:0016026	HOG:0017655	0.3125	19.750523907407768	17152-duplication-presence
HOG:0016203	HOG:0015353	0.5390625	77.45055049456619	17152-duplication-presence
HOG:0016203	HOG:0015523	0.515625	100.2787020874048	17152-duplication-presence
HOG:0016203	HOG:0016026	0.453125	78.39049306455406	17152-duplication-presence
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-duplication-presence
HOG:0016203	HOG:0016839	0.578125	157.9798144781122	17152-duplication-presence
HOG:0016203	HOG:0016968	0.671875	119.49878665415739	17152-duplication-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-duplication-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-duplication-presence
HOG:0016839	HOG:0015353	0.4765625	85.92075763852695	17152-duplication-presence
HOG:0016839	HOG:0015523	0.5546875	102.1178415824994	17152-duplication-presence
HOG:0016839	HOG:0016026	0.46875	87.71147474195115	17152-duplication-presence
HOG:0016839	HOG:0016203	0.578125	81.54621491669542	17152-duplication-presence
HOG:0016839	HOG:0016839	1.0	322.03261818964705	17152-duplication-presence
HOG:0016839	HOG:0016968	0.5390625	105.16649785808308	17152-duplication-presence
HOG:0016839	HOG:0017152	0.6171875	140.00955952438846	17152-duplication-presence
HOG:0016839	HOG:0017655	0.4375	19.871769424143235	17152-duplication-presence
HOG:0016968	HOG:0015353	0.578125	79.59898814368377	17152-duplication-presence
HOG:0016968	HOG:0015523	0.71875	100.2787020874048	17152-duplication-presence
HOG:0016968	HOG:0016026	0.5390625	82.35587800217046	17152-duplication-presence
HOG:0016968	HOG:0016203	0.671875	92.65948697782258	17152-duplication-presence
HOG:0016968	HOG:0016839	0.5390625	157.9798144781122	17152-duplication-presence
HOG:0016968	HOG:0016968	1.0	125.96513243649524	17152-duplication-presence
HOG:0016968	HOG:0017152	0.46875	140.63347449222306	17152-duplication-presence
HOG:0016968	HOG:0017655	0.3984375	19.790824717622577	17152-duplication-presence
HOG:0017152	HOG:0015353	0.4296875	93.87547921488097	17152-duplication-presence
HOG:0017152	HOG:0015523	0.453125	118.42671122502999	17152-duplication-presence
HOG:0017152	HOG:0016026	0.4453125	147.67970211942554	17152-duplication-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-duplication-presence
HOG:0017152	HOG:0016839	0.6171875	161.27898513436995	17152-duplication-presence
HOG:0017152	HOG:0016968	0.46875	120.33311540499207	17152-duplication-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-duplication-presence
HOG:0017655	HOG:0015353	0.375	79.13242072300052	17152-duplication-presence
HOG:0017655	HOG:0015523	0.40625	97.27192821410253	17152-duplication-presence
HOG:0017655	HOG:0016026	0.3125	83.06069622160621	17152-duplication-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-duplication-presence
HOG:0017655	HOG:0016839	0.4375	162.9849818526517	17152-duplication-presence
HOG:0017655	HOG:0016968	0.3984375	119.0796396395242	17152-duplication-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-duplication-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-duplication-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-gain
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-loss-presence
HOG:0016203	HOG:0016841	0.640625	92.65948697782258	17152-loss-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-loss-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-loss-presence
HOG:0016841	HOG:0016203	0.640625	92.65948697782258	17152-loss-presence
HOG:0016841	HOG:0016841	1.0	92.65948697782258	17152-loss-presence
HOG:0016841	HOG:0017152	0.484375	123.72448097496125	17152-loss-presence
HOG:0016841	HOG:0017655	0.3828125	18.25120927311139	17152-loss-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-loss-presence
HOG:0017152	HOG:0016841	0.484375	90.80146866039276	17152-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-loss-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-loss-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-loss-presence
HOG:0017655	HOG:0016841	0.3828125	89.88116896254083	17152-loss-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-loss-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-loss-presence
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-duplication-gain-loss-presence
HOG:0016203	HOG:0016841	0.640625	92.65948697782258	17152-duplication-gain-loss-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-duplication-gain-loss-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-duplication-gain-loss-presence
HOG:0016841	HOG:0016203	0.640625	92.65948697782258	17152-duplication-gain-loss-presence
HOG:0016841	HOG:0016841	1.0	92.65948697782258	17152-duplication-gain-loss-presence
HOG:0016841	HOG:0017152	0.484375	123.72448097496125	17152-duplication-gain-loss-presence
HOG:0016841	HOG:0017655	0.3828125	18.25120927311139	17152-duplication-gain-loss-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-duplication-gain-loss-presence
HOG:0017152	HOG:0016841	0.484375	90.80146866039276	17152-duplication-gain-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-gain-loss-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-duplication-gain-loss-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-duplication-gain-loss-presence
HOG:0017655	HOG:0016841	0.3828125	89.88116896254083	17152-duplication-gain-loss-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-duplication-gain-loss-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-duplication-gain-loss-presence
HOG:0015548	HOG:0015548	1.0	145.90607271226818	17152-gain-loss-presence
HOG:0015548	HOG:0016203	0.5546875	81.54621491669542	17152-gain-loss-presence
HOG:0015548	HOG:0016833	0.4765625	21.089538340524676	17152-gain-loss-presence
HOG:0015548	HOG:0016841	0.3203125	81.54621491669542	17152-gain-loss-presence
HOG:0015548	HOG:0017152	0.546875	114.62483626534866	17152-gain-loss-presence
HOG:0015548	HOG:0017655	0.671875	16.87163067241974	17152-gain-loss-presence
HOG:0016203	HOG:0015548	0.5546875	74.84868880128032	17152-gain-loss-presence
HOG:0016203	HOG:0016203	1.0	92.65948697782258	17152-gain-loss-presence
HOG:0016203	HOG:0016833	0.40625	22.814011591389235	17152-gain-loss-presence
HOG:0016203	HOG:0016841	0.640625	92.65948697782258	17152-gain-loss-presence
HOG:0016203	HOG:0017152	0.578125	123.72448097496125	17152-gain-loss-presence
HOG:0016203	HOG:0017655	0.5	18.25120927311139	17152-gain-loss-presence
HOG:0016833	HOG:0015548	0.4765625	74.84868880128032	17152-gain-loss-presence
HOG:0016833	HOG:0016203	0.40625	89.88116896254083	17152-gain-loss-presence
HOG:0016833	HOG:0016833	1.0	46.9322925001339	17152-gain-loss-presence
HOG:0016833	HOG:0016841	0.375	89.88116896254083	17152-gain-loss-presence
HOG:0016833	HOG:0017152	0.59375	173.39278055723508	17152-gain-loss-presence
HOG:0016833	HOG:0017655	0.5703125	20.11038556178127	17152-gain-loss-presence
HOG:0016841	HOG:0015548	0.3203125	74.84868880128032	17152-gain-loss-presence
HOG:0016841	HOG:0016203	0.640625	92.65948697782258	17152-gain-loss-presence
HOG:0016841	HOG:0016833	0.375	22.814011591389235	17152-gain-loss-presence
HOG:0016841	HOG:0016841	1.0	92.65948697782258	17152-gain-loss-presence
HOG:0016841	HOG:0017152	0.484375	123.72448097496125	17152-gain-loss-presence
HOG:0016841	HOG:0017655	0.3828125	18.25120927311139	17152-gain-loss-presence
HOG:0017152	HOG:0015548	0.546875	74.84868880128032	17152-gain-loss-presence
HOG:0017152	HOG:0016203	0.578125	90.80146866039276	17152-gain-loss-presence
HOG:0017152	HOG:0016833	0.59375	42.53815479211625	17152-gain-loss-presence
HOG:0017152	HOG:0016841	0.484375	90.80146866039276	17152-gain-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-gain-loss-presence
HOG:0017152	HOG:0017655	0.71875	23.293801327491146	17152-gain-loss-presence
HOG:0017655	HOG:0015548	0.671875	74.84868880128032	17152-gain-loss-presence
HOG:0017655	HOG:0016203	0.5	89.88116896254083	17152-gain-loss-presence
HOG:0017655	HOG:0016833	0.5703125	24.455879888790385	17152-gain-loss-presence
HOG:0017655	HOG:0016841	0.3828125	89.88116896254083	17152-gain-loss-presence
HOG:0017655	HOG:0017152	0.71875	153.69980602804813	17152-gain-loss-presence
HOG:0017655	HOG:0017655	1.0	33.31220508602502	17152-gain-loss-presence
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-loss
HOG:0017152	HOG:0017152	1.0	280.41374688928653	17152-duplication-gain
