		Jaccard	Semantic	event
HOG:0145191	HOG:0138587	0.6796875	175.79019631107366	138587-duplication-presence
HOG:0145191	HOG:0139589	0.6796875	15.846317181178097	138587-duplication-presence
HOG:0145191	HOG:0140238	0.390625	25.16713525700152	138587-duplication-presence
HOG:0145191	HOG:0140331	0.4375	16.034941811194344	138587-duplication-presence
HOG:0145191	HOG:0141789	0.4453125	59.08571707358419	138587-duplication-presence
HOG:0145191	HOG:0142730	0.65625	82.37634364369603	138587-duplication-presence
HOG:0145191	HOG:0145191	1.0	513.4120337597975	138587-duplication-presence
HOG:0145191	HOG:0145409	0.6484375	16.034941811194344	138587-duplication-presence
HOG:0145409	HOG:0137777	0.5390625	544.5498568357249	138587-duplication-presence
HOG:0145409	HOG:0138191	0.4453125	132.54699247254413	138587-duplication-presence
HOG:0145409	HOG:0138587	0.5078125	263.6540969758931	138587-duplication-presence
HOG:0145409	HOG:0139589	0.703125	15.336742672191324	138587-duplication-presence
HOG:0145409	HOG:0140238	0.4140625	25.188571195479682	138587-duplication-presence
HOG:0145409	HOG:0140331	0.4453125	16.120685565106996	138587-duplication-presence
HOG:0145409	HOG:0141789	0.4453125	56.96504421099634	138587-duplication-presence
HOG:0145409	HOG:0142730	0.7109375	76.99701166221216	138587-duplication-presence
HOG:0145409	HOG:0145191	0.6484375	309.1745008552693	138587-duplication-presence
HOG:0145409	HOG:0145409	1.0	24.17788662224347	138587-duplication-presence
HOG:0137766	HOG:0137766	1.0	32.0463956059561	138587-duplication-gain-presence
HOG:0137766	HOG:0137841	0.609375	67.2541255320457	138587-duplication-gain-presence
HOG:0137766	HOG:0137988	0.4921875	91.20539472874465	138587-duplication-gain-presence
HOG:0137766	HOG:0138587	0.5703125	211.33604349446293	138587-duplication-gain-presence
HOG:0137766	HOG:0139349	0.34375	156.61909578760827	138587-duplication-gain-presence
HOG:0137766	HOG:0140238	0.4140625	36.33722930607699	138587-duplication-gain-presence
HOG:0137766	HOG:0140374	0.5546875	77.90058766407661	138587-duplication-gain-presence
HOG:0137766	HOG:0140379	0.46875	79.98402689147136	138587-duplication-gain-presence
HOG:0137766	HOG:0141694	0.5625	125.42791731748655	138587-duplication-gain-presence
HOG:0137766	HOG:0142120	0.390625	367.76011898513764	138587-duplication-gain-presence
HOG:0137766	HOG:0145044	0.4140625	157.47593501405822	138587-duplication-gain-presence
HOG:0137841	HOG:0137766	0.609375	24.403387651590613	138587-duplication-gain-presence
HOG:0137841	HOG:0137841	1.0	108.60648174223252	138587-duplication-gain-presence
HOG:0137841	HOG:0137988	0.3203125	123.95345370688014	138587-duplication-gain-presence
HOG:0137841	HOG:0138587	0.4296875	279.1224877732697	138587-duplication-gain-presence
HOG:0137841	HOG:0139349	0.296875	210.7997490379066	138587-duplication-gain-presence
HOG:0137841	HOG:0140238	0.375	31.566076146434405	138587-duplication-gain-presence
HOG:0137841	HOG:0140374	0.4609375	87.40503886913677	138587-duplication-gain-presence
HOG:0137841	HOG:0140379	0.375	107.25157374215378	138587-duplication-gain-presence
HOG:0137841	HOG:0141694	0.453125	168.1024949007042	138587-duplication-gain-presence
HOG:0137841	HOG:0142120	0.2578125	318.0540326828765	138587-duplication-gain-presence
HOG:0137841	HOG:0145044	0.3828125	191.41593322395224	138587-duplication-gain-presence
HOG:0137988	HOG:0137766	0.4921875	21.432077090305533	138587-duplication-gain-presence
HOG:0137988	HOG:0137841	0.3203125	66.56765612288838	138587-duplication-gain-presence
HOG:0137988	HOG:0137988	1.0	197.40692932686557	138587-duplication-gain-presence
HOG:0137988	HOG:0138587	0.5546875	189.936512372196	138587-duplication-gain-presence
HOG:0137988	HOG:0139349	0.4765625	143.1151288934479	138587-duplication-gain-presence
HOG:0137988	HOG:0140238	0.6171875	27.367486728098616	138587-duplication-gain-presence
HOG:0137988	HOG:0140374	0.46875	71.61640187719199	138587-duplication-gain-presence
HOG:0137988	HOG:0140379	0.7109375	88.60714433540568	138587-duplication-gain-presence
HOG:0137988	HOG:0141694	0.46875	114.43927524192247	138587-duplication-gain-presence
HOG:0137988	HOG:0142120	0.65625	289.2457151124208	138587-duplication-gain-presence
HOG:0137988	HOG:0145044	0.5625	177.88824280353194	138587-duplication-gain-presence
HOG:0138587	HOG:0137766	0.5703125	24.566051368484253	138587-duplication-gain-presence
HOG:0138587	HOG:0137841	0.4296875	86.61847726861133	138587-duplication-gain-presence
HOG:0138587	HOG:0137988	0.5546875	93.16970471144899	138587-duplication-gain-presence
HOG:0138587	HOG:0138587	1.0	279.13202823769706	138587-duplication-gain-presence
HOG:0138587	HOG:0139349	0.5625	210.81310568810494	138587-duplication-gain-presence
HOG:0138587	HOG:0140238	0.453125	31.67561536468387	138587-duplication-gain-presence
HOG:0138587	HOG:0140374	0.609375	87.43242367369915	138587-duplication-gain-presence
HOG:0138587	HOG:0140379	0.46875	88.60714433540568	138587-duplication-gain-presence
HOG:0138587	HOG:0141694	0.484375	164.41511786365783	138587-duplication-gain-presence
HOG:0138587	HOG:0142120	0.5546875	306.2605901718213	138587-duplication-gain-presence
HOG:0138587	HOG:0145044	0.5234375	159.70099668784985	138587-duplication-gain-presence
HOG:0139349	HOG:0137766	0.34375	24.496186465960214	138587-duplication-gain-presence
HOG:0139349	HOG:0137841	0.296875	86.61651519507808	138587-duplication-gain-presence
HOG:0139349	HOG:0137988	0.4765625	93.16721452226885	138587-duplication-gain-presence
HOG:0139349	HOG:0138587	0.5625	279.13086033678445	138587-duplication-gain-presence
HOG:0139349	HOG:0139349	1.0	210.81147062682723	138587-duplication-gain-presence
HOG:0139349	HOG:0140238	0.3671875	31.62725239664042	138587-duplication-gain-presence
HOG:0139349	HOG:0140374	0.4609375	87.42033293168828	138587-duplication-gain-presence
HOG:0139349	HOG:0140379	0.5	88.60714433540568	138587-duplication-gain-presence
HOG:0139349	HOG:0141694	0.4140625	164.41375531259305	138587-duplication-gain-presence
HOG:0139349	HOG:0142120	0.578125	306.25801081352563	138587-duplication-gain-presence
HOG:0139349	HOG:0145044	0.3671875	159.699595956436	138587-duplication-gain-presence
HOG:0140238	HOG:0137766	0.4140625	30.186013005272034	138587-duplication-gain-presence
HOG:0140238	HOG:0137841	0.375	72.12718719841098	138587-duplication-gain-presence
HOG:0140238	HOG:0137988	0.6171875	93.1710881498824	138587-duplication-gain-presence
HOG:0140238	HOG:0138587	0.453125	225.55229685537984	138587-duplication-gain-presence
HOG:0140238	HOG:0139349	0.3671875	167.4874450911753	138587-duplication-gain-presence
HOG:0140238	HOG:0140238	1.0	46.745438683555925	138587-duplication-gain-presence
HOG:0140238	HOG:0140374	0.5078125	83.64601841944972	138587-duplication-gain-presence
HOG:0140238	HOG:0140379	0.6484375	88.60714433540568	138587-duplication-gain-presence
HOG:0140238	HOG:0141694	0.515625	134.39631676614852	138587-duplication-gain-presence
HOG:0140238	HOG:0142120	0.5	409.49432468998117	138587-duplication-gain-presence
HOG:0140238	HOG:0145044	0.796875	159.70177487196864	138587-duplication-gain-presence
HOG:0140374	HOG:0137766	0.5546875	24.363201624132323	138587-duplication-gain-presence
HOG:0140374	HOG:0137841	0.4609375	73.89659659992606	138587-duplication-gain-presence
HOG:0140374	HOG:0137988	0.46875	93.1466175813987	138587-duplication-gain-presence
HOG:0140374	HOG:0138587	0.609375	236.81659693905144	138587-duplication-gain-presence
HOG:0140374	HOG:0139349	0.4609375	174.41407142589924	138587-duplication-gain-presence
HOG:0140374	HOG:0140238	0.5078125	31.465928710982126	138587-duplication-gain-presence
HOG:0140374	HOG:0140374	1.0	162.8365916776872	138587-duplication-gain-presence
HOG:0140374	HOG:0140379	0.4375	88.60714433540568	138587-duplication-gain-presence
HOG:0140374	HOG:0141694	0.7890625	140.35696160343542	138587-duplication-gain-presence
HOG:0140374	HOG:0142120	0.34375	306.2453446050623	138587-duplication-gain-presence
HOG:0140374	HOG:0145044	0.5	159.69301552075004	138587-duplication-gain-presence
HOG:0140379	HOG:0137766	0.46875	16.87163067241974	138587-duplication-gain-presence
HOG:0140379	HOG:0137841	0.375	57.4881807016833	138587-duplication-gain-presence
HOG:0140379	HOG:0137988	0.7109375	79.53875690732899	138587-duplication-gain-presence
HOG:0140379	HOG:0138587	0.46875	163.05296828149199	138587-duplication-gain-presence
HOG:0140379	HOG:0139349	0.5	123.98077773805588	138587-duplication-gain-presence
HOG:0140379	HOG:0140238	0.6484375	23.36321188531204	138587-duplication-gain-presence
HOG:0140379	HOG:0140374	0.4375	62.84703997148937	138587-duplication-gain-presence
HOG:0140379	HOG:0140379	1.0	264.51101293035254	138587-duplication-gain-presence
HOG:0140379	HOG:0141694	0.4921875	99.47536438279525	138587-duplication-gain-presence
HOG:0140379	HOG:0142120	0.5859375	321.29844549689153	138587-duplication-gain-presence
HOG:0140379	HOG:0145044	0.671875	144.2652953530263	138587-duplication-gain-presence
HOG:0141694	HOG:0137766	0.5625	24.516619981968322	138587-duplication-gain-presence
HOG:0141694	HOG:0137841	0.453125	91.17163791697836	138587-duplication-gain-presence
HOG:0141694	HOG:0137988	0.46875	93.1674967187013	138587-duplication-gain-presence
HOG:0141694	HOG:0138587	0.484375	279.12836471241144	138587-duplication-gain-presence
HOG:0141694	HOG:0139349	0.4140625	210.80797675270506	138587-duplication-gain-presence
HOG:0141694	HOG:0140238	0.515625	31.64618337928045	138587-duplication-gain-presence
HOG:0141694	HOG:0140374	0.7890625	87.42506567734829	138587-duplication-gain-presence
HOG:0141694	HOG:0140379	0.4921875	88.60714433540568	138587-duplication-gain-presence
HOG:0141694	HOG:0141694	1.0	178.71603186789815	138587-duplication-gain-presence
HOG:0141694	HOG:0142120	0.375	306.25902046593313	138587-duplication-gain-presence
HOG:0141694	HOG:0145044	0.5078125	182.31732099034943	138587-duplication-gain-presence
HOG:0142120	HOG:0137766	0.390625	28.274290478048734	138587-duplication-gain-presence
HOG:0142120	HOG:0137841	0.2578125	70.2137414176612	138587-duplication-gain-presence
HOG:0142120	HOG:0137988	0.65625	91.13833496530737	138587-duplication-gain-presence
HOG:0142120	HOG:0138587	0.5546875	215.2154772988599	138587-duplication-gain-presence
HOG:0142120	HOG:0139349	0.578125	161.08650152378004	138587-duplication-gain-presence
HOG:0142120	HOG:0140238	0.5	41.88716155334605	138587-duplication-gain-presence
HOG:0142120	HOG:0140374	0.34375	79.96283376490875	138587-duplication-gain-presence
HOG:0142120	HOG:0140379	0.5859375	120.47237749140609	138587-duplication-gain-presence
HOG:0142120	HOG:0141694	0.375	128.86838476866942	138587-duplication-gain-presence
HOG:0142120	HOG:0142120	1.0	480.457082380488	138587-duplication-gain-presence
HOG:0142120	HOG:0145044	0.5234375	157.00979060337693	138587-duplication-gain-presence
HOG:0145044	HOG:0137766	0.4140625	20.291965485834083	138587-duplication-gain-presence
HOG:0145044	HOG:0137841	0.3828125	66.69331118953971	138587-duplication-gain-presence
HOG:0145044	HOG:0137988	0.5625	103.90525377411697	138587-duplication-gain-presence
HOG:0145044	HOG:0138587	0.5234375	180.13095489065188	138587-duplication-gain-presence
HOG:0145044	HOG:0139349	0.3671875	137.0715572456767	138587-duplication-gain-presence
HOG:0145044	HOG:0140238	0.796875	26.739691889341223	138587-duplication-gain-presence
HOG:0145044	HOG:0140374	0.5	68.13858509013268	138587-duplication-gain-presence
HOG:0145044	HOG:0140379	0.671875	87.81220069604295	138587-duplication-gain-presence
HOG:0145044	HOG:0141694	0.5078125	111.52436549624359	138587-duplication-gain-presence
HOG:0145044	HOG:0142120	0.5234375	283.88183601007745	138587-duplication-gain-presence
HOG:0145044	HOG:0145044	1.0	221.62974816787295	138587-duplication-gain-presence
HOG:0138587	HOG:0138587	1.0	279.13202823769706	138587-gain
HOG:0138587	HOG:0138587	1.0	279.13202823769706	138587-presence
HOG:0138587	HOG:0139496	0.5234375	25.30825031305146	138587-presence
HOG:0138587	HOG:0139589	0.546875	19.60626449310471	138587-presence
HOG:0138587	HOG:0139715	0.515625	20.044962427251825	138587-presence
HOG:0138587	HOG:0140374	0.609375	87.43242367369915	138587-presence
HOG:0138587	HOG:0140969	0.6171875	74.84868880128032	138587-presence
HOG:0138587	HOG:0143481	0.4765625	17.49028961418176	138587-presence
HOG:0138587	HOG:0143535	0.484375	21.881538436578214	138587-presence
HOG:0138587	HOG:0143676	0.453125	73.05678190944879	138587-presence
HOG:0138587	HOG:0143708	0.484375	28.11938445403291	138587-presence
HOG:0138587	HOG:0148710	0.3671875	57.57387701823927	138587-presence
HOG:0139496	HOG:0138587	0.5234375	225.55229685537984	138587-presence
HOG:0139496	HOG:0139496	1.0	43.23478823638733	138587-presence
HOG:0139496	HOG:0139589	0.40625	24.148810404217627	138587-presence
HOG:0139496	HOG:0139715	0.578125	20.04496242725182	138587-presence
HOG:0139496	HOG:0140374	0.359375	83.64601841944972	138587-presence
HOG:0139496	HOG:0140969	0.59375	74.84868880128032	138587-presence
HOG:0139496	HOG:0143481	0.5390625	17.515191505983115	138587-presence
HOG:0139496	HOG:0143535	0.625	21.893989382478892	138587-presence
HOG:0139496	HOG:0143676	0.4765625	57.97019141973849	138587-presence
HOG:0139496	HOG:0143708	0.625	28.119384454032907	138587-presence
HOG:0139496	HOG:0148710	0.453125	57.57387701823927	138587-presence
HOG:0139589	HOG:0138587	0.546875	211.33604349446293	138587-presence
HOG:0139589	HOG:0139496	0.40625	29.069783444861592	138587-presence
HOG:0139589	HOG:0139589	1.0	25.63711648476488	138587-presence
HOG:0139589	HOG:0139715	0.578125	19.600043716228022	138587-presence
HOG:0139589	HOG:0140374	0.7890625	77.90058766407661	138587-presence
HOG:0139589	HOG:0140969	0.390625	74.84868880128032	138587-presence
HOG:0139589	HOG:0143481	0.546875	17.145661672244426	138587-presence
HOG:0139589	HOG:0143535	0.53125	21.432077090305533	138587-presence
HOG:0139589	HOG:0143676	0.734375	54.2002577476941	138587-presence
HOG:0139589	HOG:0143708	0.53125	28.119384454032907	138587-presence
HOG:0139589	HOG:0148710	0.359375	54.77408097211187	138587-presence
HOG:0139715	HOG:0138587	0.515625	175.27537167492756	138587-presence
HOG:0139715	HOG:0139496	0.578125	20.124383324100762	138587-presence
HOG:0139715	HOG:0139589	0.578125	15.76585804818019	138587-presence
HOG:0139715	HOG:0139715	1.0	48.0599044490927	138587-presence
HOG:0139715	HOG:0140374	0.5703125	66.48894976531648	138587-presence
HOG:0139715	HOG:0140969	0.46875	74.84868880128032	138587-presence
HOG:0139715	HOG:0143481	0.8515625	16.067738300541034	138587-presence
HOG:0139715	HOG:0143535	0.8515625	20.084672875676294	138587-presence
HOG:0139715	HOG:0143676	0.703125	46.238429107322396	138587-presence
HOG:0139715	HOG:0143708	0.8515625	28.119384454032907	138587-presence
HOG:0139715	HOG:0148710	0.5859375	103.45706800105724	138587-presence
HOG:0140374	HOG:0138587	0.609375	236.81659693905144	138587-presence
HOG:0140374	HOG:0139496	0.359375	24.88887700564797	138587-presence
HOG:0140374	HOG:0139589	0.7890625	19.200565004400858	138587-presence
HOG:0140374	HOG:0139715	0.5703125	19.9057126023676	138587-presence
HOG:0140374	HOG:0140374	1.0	162.8365916776872	138587-presence
HOG:0140374	HOG:0140969	0.3828125	74.84868880128032	138587-presence
HOG:0140374	HOG:0143481	0.515625	17.314977763843785	138587-presence
HOG:0140374	HOG:0143535	0.5078125	21.79388251140923	138587-presence
HOG:0140374	HOG:0143676	0.6640625	60.254083428006574	138587-presence
HOG:0140374	HOG:0143708	0.5078125	28.119384454032907	138587-presence
HOG:0140374	HOG:0148710	0.3359375	57.56083873745236	138587-presence
HOG:0140969	HOG:0138587	0.6171875	147.18489234225225	138587-presence
HOG:0140969	HOG:0139496	0.59375	16.87163067241974	138587-presence
HOG:0140969	HOG:0139589	0.390625	13.497304537935793	138587-presence
HOG:0140969	HOG:0139715	0.46875	16.87163067241974	138587-presence
HOG:0140969	HOG:0140374	0.3828125	56.73085813601138	138587-presence
HOG:0140969	HOG:0140969	1.0	248.49637875239205	138587-presence
HOG:0140969	HOG:0143481	0.4296875	13.497304537935793	138587-presence
HOG:0140969	HOG:0143535	0.46875	16.87163067241974	138587-presence
HOG:0140969	HOG:0143676	0.3671875	38.80475054656541	138587-presence
HOG:0140969	HOG:0143708	0.46875	28.119384454032907	138587-presence
HOG:0140969	HOG:0148710	0.34375	48.2046590640564	138587-presence
HOG:0143481	HOG:0138587	0.4765625	189.936512372196	138587-presence
HOG:0143481	HOG:0139496	0.5390625	21.893989382478892	138587-presence
HOG:0143481	HOG:0139589	0.546875	17.145661672244426	138587-presence
