	0
HOG:0000184	37.42827634206224
HOG:0003595	69.86738328442713
HOG:0001829	25.561237786985544
HOG:0004324	119.03263643295168
HOG:0001436	39.33456145875135
HOG:0001708	42.72852747460814
HOG:0005127	76.66036304229908
HOG:0002250	37.25761131021495
HOG:0002960	25.18972328421861
HOG:0002856	35.83584402608788
HOG:0002093	44.794805032609844
HOG:0001292	44.23185782056075
HOG:0003579	137.07679804512517
HOG:0003479	159.49160841243574
HOG:0000851	46.93707816427416
HOG:0001715	80.61692356771762
HOG:0004007	90.25405200746107
HOG:0005206	123.17321458603655
HOG:0000445	65.95085826939555
HOG:0005184	95.69546337649557
HOG:0000498	37.19416457862975
HOG:0001722	49.821874271953796
HOG:0003181	114.66923240638954
HOG:0000583	62.27734283994224
HOG:0003709	605.9796823244044
HOG:0002460	45.61291601016794
HOG:0004953	55.91072868277489
HOG:0002943	185.54845113574578
HOG:0003327	39.87553094769744
HOG:0001582	37.42827634206224
HOG:0002349	39.39122104818617
HOG:0001946	22.576896757548624
HOG:0000094	23.1331702020018
HOG:0000733	85.29679745715141
HOG:0000294	28.360716836922446
HOG:0002936	87.96341230610264
HOG:0002877	78.09780528259874
HOG:0001426	41.98287214036434
HOG:0003488	166.30767578138472
HOG:0004642	270.77890605289497
HOG:0003362	26.31093114483524
HOG:0004567	193.13294418522875
HOG:0004714	77.4958315252471
HOG:0004146	26.31093114483524
HOG:0004482	125.63838995357943
HOG:0000920	102.91937564694314
HOG:0005167	366.8191544515126
HOG:0001597	30.30584686548252
HOG:0000111	30.787194307135923
HOG:0003084	248.49637875239205
HOG:0000067	45.92246019688382
HOG:0001391	64.30351523801691
HOG:0003252	182.55497828183672
HOG:0004480	23.634732628911703
HOG:0002978	186.13479539704426
HOG:0002680	26.831127064804676
HOG:0000753	42.47327699195435
HOG:0005196	213.1246865275502
HOG:0003216	143.7535379168224
HOG:0001551	86.29950953745244
HOG:0002838	56.631035989272476
HOG:0003103	41.38928852952504
HOG:0001451	35.83584402608788
HOG:0000742	33.97862159356348
HOG:0004476	746.7870645219161
HOG:0004804	185.70693019697038
HOG:0004165	59.05437538266669
HOG:0003437	66.18344675985153
HOG:0004259	19.170928340239154
HOG:0003427	100.88639079071729
HOG:0002642	44.794805032609844
HOG:0004766	205.89809176826793
HOG:0003476	129.46743824806265
HOG:0001720	43.433870283217445
HOG:0004202	37.74017472737635
HOG:0002813	406.85006704469754
HOG:0000754	24.62975544570874
HOG:0000381	60.802140524400315
HOG:0000957	72.82047661527324
HOG:0004438	411.9619923261432
HOG:0004733	33.97862159356348
HOG:0002223	33.783493175778965
HOG:0003092	121.0872367581986
HOG:0000622	60.25001729940143
HOG:0003515	22.576896757548624
HOG:0005157	78.70720379708182
HOG:0000619	57.69588918057147
HOG:0004705	123.17321458603655
HOG:0004646	79.3658532787367
HOG:0005126	29.54341578613963
HOG:0003418	190.2258857087012
HOG:0003434	84.40975938897037
HOG:0004917	221.62974816787295
HOG:0000138	41.04959240951457
HOG:0001758	39.87553094769744
HOG:0000780	22.688573469537957
HOG:0000909	41.98287214036434
HOG:0000562	37.81428911589659
HOG:0000787	37.19416457862975
HOG:0000624	62.71475154220503
HOG:0000770	32.88866393104405
HOG:0002976	25.63711648476488
HOG:0003449	26.831127064804676
HOG:0004815	26.831127064804676
HOG:0005147	50.22380683643737
HOG:0002742	101.0473337506428
HOG:0000502	42.72852747460814
HOG:0000850	29.54341578613963
HOG:0001093	102.3765656632021
HOG:0000073	206.8698584793859
HOG:0001783	41.14317411360135
HOG:0000756	21.46490165184374
HOG:0002402	85.5778021562908
HOG:0000605	39.39122104818617
HOG:0004913	34.49490243857945
HOG:0003399	131.06533548760126
HOG:0003498	36.86716046329627
HOG:0004799	32.44665258453906
HOG:0003378	181.26720086319887
HOG:0004867	91.88877556846253
HOG:0000019	65.93679473684608
HOG:0005122	108.3977533418109
HOG:0001506	91.56113030273171
HOG:0002445	25.63711648476488
HOG:0003168	104.15078571935732
HOG:0004381	63.97259809286355
HOG:0004338	26.31093114483524
HOG:0004538	145.90607271226818
HOG:0000171	30.787194307135923
HOG:0002281	25.63711648476488
